,structure,GH,ads-bandcenter,Lads-H,Nval,EI,EA,Enads,CN,Lpa,LPb,Ssur,Lau-H,Cads,Pstr,CAX,CAY,CAZ-M,Cads-val,deltaEA,Erel
430,0-MoS-Au-2,0.90053357,-2.727113577,2.1325,4,10.36,2.07,2.58,3,9.5781,9.5781,79.44917021,3.921982823,6.413984,0,7.4007575,1.226433138,2.652554668,2.413984,1.325,0.96257667
431,0-MoS-Au-2,1.07077795,-2.140211302,1.882966667,4.333333333,9.270666667,1.628333333,2.44,3,9.5781,9.5781,79.44917021,2.960921676,8.681249667,0,5.158643328,3.4950751,1.968150555,4.347916333,0.441666667,0.96257667
432,0-MoS-Au-2,0.85284876,-2.672398293,1.3712,4,10.36,2.07,2.58,1,9.5781,9.5781,79.44917021,4.85969699,6.448609,0,6.376196013,1.733146504,2.897116395,2.448609,1.325,0.96257667
433,0-MoS-Au-2,1.02060633,-2.671506254,1.3689,4,10.36,2.07,2.58,1,9.5781,9.5781,79.44917021,3.784165091,6.341924,0,-1.606616576,4.614431298,2.897067625,2.341924,1.325,0.96257667
434,0-MoS-Au-2,1.01863311,-2.672486825,1.3703,4,10.36,2.07,2.58,1,9.5781,9.5781,79.44917021,3.712061071,6.379126,0,4.799966316,4.615471694,2.900258224,2.379126,1.325,0.96257667
435,0-MoS-Au-2,1.05166971,-2.66497427,1.3701,4,10.36,2.07,2.58,1,9.5781,9.5781,79.44917021,4.905242242,6.369618,0,3.186206222,7.376484444,2.893609448,2.369618,1.325,0.96257667
436,0-MoS-Au-2,0.86873955,-2.670268816,2.072366667,4,10.36,2.07,2.58,3,9.5781,9.5781,79.44917021,3.076371923,6.410811667,0,-1.65069989,5.904415729,2.605754695,2.410811667,1.325,0.96257667
437,0-MoS-Au-2,0.86742183,-2.666997512,2.0847,4,10.36,2.07,2.58,3,9.5781,9.5781,79.44917021,3.140995627,6.395143,0,4.849962727,5.884932727,2.619462982,2.395143,1.325,0.96257667
438,0-MoS-Au-2,-0.66485576,-2.764052284,1.5895,10,9.225,2.309,2.54,1,9.5781,9.5781,79.44917021,1.589421198,11.025218,0,0.74482265,2.135582909,5.380824858,1.025218,0.239,0.96257667
439,05-MoS-Au-1,1.04955591,-2.724430177,2.089866667,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.073166905,6.458249333,0.5,0.457880575,4.041721059,2.610024556,2.458249333,1.325,0.96256429
440,05-MoS-Au-1,-0.48253183,-2.59004956,1.5893,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589205489,10.876157,0.5,2.384130958,4.305313035,5.358405242,0.876157,0.239,0.96256429
441,05-MoS-Au-1,-0.47583441,-2.59004956,1.589,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.588940577,10.876157,0.5,3.888235106,4.120818015,5.3195503,0.876157,0.239,0.96256429
442,05-MoS-Au-1,1.21109697,-2.163762908,1.934266667,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,5.061945005,8.692168333,0.5,-1.604870263,3.467508408,1.955445366,4.358835,0.441666667,0.96256429
443,05-MoS-Au-1,1.11956036,-2.656969871,2.1129,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,5.321260957,6.521975,0.5,-2.139786115,6.775741615,2.62740218,2.521975,1.325,0.96256429
444,05-MoS-Au-1,-0.48079217,-2.59004956,1.5889,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.588866183,10.876157,0.5,4.008820563,4.181287468,5.350193573,0.876157,0.239,0.96256429
445,05-MoS-Au-1,1.04999629,-2.724430177,2.086033333,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.050877855,6.458249333,0.5,0.449175387,4.051263342,2.605309547,2.458249333,1.325,0.96256429
446,05-MoS-Au-1,1.01541507,-2.711171468,1.3712,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,4.868899855,6.477426,0.5,3.230398655,7.308266499,2.888045493,2.477426,1.325,0.96256429
447,05-MoS-Au-1,1.11612568,-2.703391584,2.1136,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,5.069914656,6.495378,0.5,7.490588877,1.241646545,2.620073535,2.495378,1.325,0.96256429
448,05-MoS-Au-1,1.19826229,-2.170504867,1.958366667,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,3.648274027,8.703127,0.5,3.199013987,0.695846423,2.032226511,4.369793667,0.441666667,0.96256429
449,05-MoS-Au-1,1.02153865,-2.702279803,1.3753,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,3.316992151,6.535816,0.5,0.18611115,1.960469575,2.884888507,2.535816,1.325,0.96256429
450,05-MoS-Au-1,-0.48422526,-2.59004956,1.5893,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589299358,10.876157,0.5,4.208683591,4.163401317,5.376676841,0.876157,0.239,0.96256429
451,05-MoS-Au-1,1.01258568,-2.661374407,1.3702,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,4.885828732,6.491572,0.5,-1.602906776,4.53647907,2.885295111,2.491572,1.325,0.96256429
452,05-MoS-Au-1,1.11985326,-2.656969871,2.1122,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,5.339943067,6.521975,0.5,-2.126330093,6.797939348,2.625151176,2.521975,1.325,0.96256429
453,05-MoS-Au-1,1.07661947,-2.725333545,2.1507,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.925843993,6.486104333,0.5,7.018136548,4.011868014,2.658142688,2.486104333,1.325,0.96256429
454,05-MoS-Au-1,1.1141242,-2.703391584,2.114066667,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,4.980860633,6.495378,0.5,7.479163795,1.22250982,2.621770639,2.495378,1.325,0.96256429
455,05-MoS-Au-1,-0.48402684,-2.59004956,1.5902,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.590114724,10.876157,0.5,1.630692466,3.924781521,5.385477673,0.876157,0.239,0.96256429
456,05-MoS-Au-1,1.13360276,-2.702279803,1.3691,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,5.593794517,6.535816,0.5,0.008254325,1.869834072,2.880910821,2.535816,1.325,0.96256429
457,05-MoS-Au-2,-0.65176153,-2.754412779,1.5894,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589369765,11.018027,0.5,1.162691535,3.81305712,5.345860275,1.018027,0.239,0.96256429
458,05-MoS-Au-2,0.90584265,-2.753237984,2.156,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.989938403,6.453999667,0.5,5.413754495,1.261727656,2.661277105,2.453999667,1.325,0.96256429
459,05-MoS-Au-2,-0.6557382,-2.754412779,1.5894,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.58933489,11.018027,0.5,2.706011008,2.450988167,5.37723698,1.018027,0.239,0.96256429
460,05-MoS-Au-2,0.87658465,-2.672764742,2.098433333,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.140235606,6.457918,0.5,5.350411506,6.720867494,2.618006092,2.457918,1.325,0.96256429
461,05-MoS-Au-2,1.07053759,-2.144465951,1.885,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,2.971537211,8.678061,0.5,-0.779492989,5.462176406,1.943955183,4.344727667,0.441666667,0.96256429
462,05-MoS-Au-2,1.07143275,-2.142885557,1.887633333,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,2.959880244,8.690183333,0.5,3.978402015,5.44880842,1.946720985,4.35685,0.441666667,0.96256429
463,05-MoS-Au-2,1.04073499,-2.175857526,1.930166667,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,5.064240691,8.687489,0.5,6.389359347,0.691060624,1.959842361,4.354155667,0.441666667,0.96256429
464,05-MoS-Au-2,1.07257638,-2.138572579,1.8935,4.333333333,9.270666667,1.628333333,2.44,3,9.626,9.626000003,80.24580655,2.946246403,8.709414,0.5,5.070734458,3.502845363,1.948628125,4.376080667,0.441666667,0.96256429
465,05-MoS-Au-2,-0.65075423,-2.754412779,1.5897,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589684263,11.018027,0.5,0.385619538,2.744552986,5.340285163,1.018027,0.239,0.96256429
466,05-MoS-Au-2,1.03674429,-2.678608443,1.3703,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,4.892911275,6.471216,0.5,6.419285125,1.842424933,2.884414504,2.471216,1.325,0.96256429
467,05-MoS-Au-2,1.01056685,-2.676440097,1.3694,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,3.795637042,6.419353,0.5,-1.613374837,4.637268862,2.889494571,2.419353,1.325,0.96256429
468,05-MoS-Au-2,1.00911048,-2.675427123,1.3696,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,3.741585787,6.487347,0.5,4.822459792,4.6375574,2.89159485,2.487347,1.325,0.96256429
469,05-MoS-Au-2,1.03838815,-2.679610347,1.3689,4,10.36,2.07,2.58,1,9.626,9.626000003,80.24580655,4.916263429,6.432126,0.5,3.200185107,7.414120047,2.88150375,2.432126,1.325,0.96256429
470,05-MoS-Au-2,0.87548306,-2.672764742,2.102766667,4,10.36,2.07,2.58,3,9.626,9.626000003,80.24580655,3.213897531,6.457918,0.5,4.874180858,5.893294437,2.621388037,2.457918,1.325,0.96256429
471,05-MoS-Au-2,-0.65352586,-2.754412779,1.5894,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589386738,11.018027,0.5,0.802947574,2.124917883,5.361354275,1.018027,0.239,0.96256429
472,05-MoS-Au-2,-0.65293696,-2.754412779,1.59,10,9.225,2.309,2.54,1,9.626,9.626000003,80.24580655,1.589930645,11.018027,0.5,1.857146957,3.79438473,5.356071542,1.018027,0.239,0.96256429
473,08-MoS-Au-1,1.1194929,-2.706498341,2.1192,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,4.956135832,6.484595333,0.8,7.505165308,1.235530893,2.620483535,2.484595333,1.325,0.96259751
474,08-MoS-Au-1,1.12286198,-2.663030664,2.122533333,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,5.2917823,6.520344333,0.8,-1.612361028,5.883050728,2.628749293,2.520344333,1.325,0.96259751
475,08-MoS-Au-1,1.01910784,-2.713805531,1.374,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,3.431142217,6.498156,0.8,0.147010224,1.942675034,2.88138619,2.498156,1.325,0.96259751
476,08-MoS-Au-1,1.60004098,-2.584873886,1.3675,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,7.954078499,6.462768,0.8,1.585768948,6.518544461,-2.94846647,2.462768,1.325,0.96259751
477,08-MoS-Au-1,1.05591042,-2.729725176,2.091633333,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,3.045702441,6.522808,0.8,4.30844805,1.156075219,2.606141233,2.522808,1.325,0.96259751
478,08-MoS-Au-1,1.40671709,-2.706498341,1.897633333,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,5.681946446,6.484595333,0.8,8.045394602,0.928203481,2.364455214,2.484595333,1.325,0.96259751
479,08-MoS-Au-1,1.20759201,-2.166833788,1.9351,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,5.031438604,8.702371333,0.8,-1.606698295,3.476933427,1.950547398,4.369038,0.441666667,0.96259751
480,08-MoS-Au-1,1.19368978,-2.174377338,1.967233333,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,3.602805224,8.707785,0.8,0.613453715,5.221648621,2.035315893,4.374451667,0.441666667,0.96259751
481,08-MoS-Au-1,-0.47695892,-2.578857975,1.589,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.588964778,10.836175,0.8,4.049706528,4.197246616,5.356071237,0.836175,0.239,0.96259751
482,08-MoS-Au-1,1.1232613,-2.663030664,2.1241,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,5.353257565,6.520344333,0.8,-2.149508884,6.812141857,2.630734063,2.520344333,1.325,0.96259751
483,08-MoS-Au-1,-0.4769344,-2.578857975,1.5892,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.589125417,10.836175,0.8,2.366911042,4.19319828,5.355819701,0.836175,0.239,0.96259751
484,08-MoS-Au-1,1.00809661,-2.665153296,1.3705,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,4.918928376,6.513642,0.8,-1.608514617,4.579527707,2.884286821,2.513642,1.325,0.96259751
485,08-MoS-Au-1,-0.47938897,-2.578857975,1.5902,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.59010076,10.836175,0.8,4.20733582,4.163967625,5.374997637,0.836175,0.239,0.96259751
486,08-MoS-Au-1,-0.47991877,-2.578857975,1.5904,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.590307211,10.836175,0.8,4.211238474,4.266557789,5.387642599,0.836175,0.239,0.96259751
487,08-MoS-Au-1,-0.47676738,-2.578857975,1.589,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.588987746,10.836175,0.8,2.393989778,4.219180459,5.356586144,0.836175,0.239,0.96259751
488,08-MoS-Au-1,-0.47890567,-2.578857975,1.59,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.589991044,10.836175,0.8,3.675791082,2.459465342,5.374161839,0.836175,0.239,0.96259751
489,08-MoS-Au-1,1.05432366,-2.729725176,2.095866667,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,3.077303039,6.522808,0.8,4.302764056,1.160476182,2.608822829,2.522808,1.325,0.96259751
490,08-MoS-Au-1,1.07553788,-2.729725176,2.190033333,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,4.021276435,6.522808,0.8,4.850402285,0.186409998,2.68522226,2.522808,1.325,0.96259751
491,08-MoS-Au-2,-0.64858159,-2.753164281,1.5897,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.589626433,10.951492,0.8,0.812670892,2.060131335,5.360920868,0.951492,0.239,0.96259751
492,08-MoS-Au-2,0.88155385,-2.678270946,2.106866667,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,3.137342337,6.455647333,0.8,5.373838978,6.734925688,2.620724259,2.455647333,1.325,0.96259751
493,08-MoS-Au-2,-0.29664592,-2.753164281,1.5854,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.585300503,10.951492,0.8,1.612424083,2.777957557,4.890296728,0.951492,0.239,0.96259751
494,08-MoS-Au-2,1.07021936,-2.14390507,1.892733333,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,2.944271917,8.660758333,0.8,-4.325418305,7.793264887,1.933750489,4.327425,0.441666667,0.96259751
495,08-MoS-Au-2,1.07049145,-2.144220813,1.892533333,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,2.949854168,8.687242,0.8,2.713525146,-0.570611179,1.931089444,4.353908667,0.441666667,0.96259751
496,08-MoS-Au-2,1.18530085,-2.18753828,1.925966667,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,3.44771768,8.704377333,0.8,-0.567352394,5.102805411,1.97292617,4.371044,0.441666667,0.96259751
497,08-MoS-Au-2,-0.65291409,-2.753164281,1.5903,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.590251366,10.951492,0.8,2.781136937,2.287900375,5.40590108,0.951492,0.239,0.96259751
498,08-MoS-Au-2,1.03781052,-2.171596135,1.915766667,4.333333333,9.270666667,1.628333333,2.44,3,9.6547,9.654700004,80.72502699,5.013598484,8.660792333,0.8,7.074569845,-0.266657342,1.948540123,4.327459,0.441666667,0.96259751
499,08-MoS-Au-2,-0.65320507,-2.753164281,1.5906,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.59058766,10.951492,0.8,2.66134476,2.008873956,5.408188473,0.951492,0.239,0.96259751
500,08-MoS-Au-2,1.02957239,-2.688321229,1.3695,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,4.913488944,6.4558,0.8,6.437799111,1.84496153,2.878397676,2.4558,1.325,0.96259751
501,08-MoS-Au-2,1.00581519,-2.680462819,1.3693,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,3.811926937,6.440255,0.8,-1.619428771,4.651613152,2.883368666,2.440255,1.325,0.96259751
502,08-MoS-Au-2,1.00414282,-2.671519352,1.3696,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,3.757869517,6.499915,0.8,4.837054719,4.651613524,2.886990435,2.499915,1.325,0.96259751
503,08-MoS-Au-2,1.03175956,-2.683232735,1.3697,4,10.36,2.07,2.58,1,9.6547,9.654700004,80.72502699,4.923656959,6.42393,0.8,3.213287758,7.434914419,2.879962094,2.42393,1.325,0.96259751
504,08-MoS-Au-2,0.91316408,-2.678270946,2.129933333,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,4.351651362,6.455647333,0.8,4.852706545,5.860263634,2.635830847,2.455647333,1.325,0.96259751
505,08-MoS-Au-2,0.88437403,-2.755820321,2.0922,4,10.36,2.07,2.58,3,9.6547,9.654700004,80.72502699,3.080912281,6.471602333,0.8,4.365023493,1.255320781,2.607306863,2.471602333,1.325,0.96259751
506,08-MoS-Au-2,-0.65246913,-2.753164281,1.5902,10,9.225,2.309,2.54,1,9.6547,9.654700004,80.72502699,1.59018817,10.951492,0.8,0.579755498,2.080282547,5.396195158,0.951492,0.239,0.96259751
507,12-MoS-Au-1,-0.47136971,-2.561004682,1.5906,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.590552032,10.856467,1.2,4.066033839,4.273750627,5.353372219,0.856467,0.239,0.96267879
508,12-MoS-Au-1,1.10140232,-2.721578796,1.371,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,4.850639122,6.460187,1.2,6.422162597,1.878933956,2.871481897,2.460187,1.325,0.96267879
509,12-MoS-Au-1,-0.47351492,-2.561004682,1.5904,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.59030224,10.856467,1.2,4.220565676,4.199385172,5.377164038,0.856467,0.239,0.96267879
510,12-MoS-Au-1,1.01119964,-2.709036659,1.3696,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,3.476104328,6.511686,1.2,-0.012757749,1.86801678,2.872459132,2.511686,1.325,0.96267879
511,12-MoS-Au-1,1.20354972,-2.164998968,1.932366667,4.333333333,9.270666667,1.628333333,2.44,3,9.693,9.693000001,81.36676644,5.09320463,8.693846,1.2,-1.619145044,3.485717508,1.934274269,4.360512667,0.441666667,0.96267879
512,12-MoS-Au-1,1.05923738,-2.731186938,2.109066667,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,3.092023267,6.475598667,1.2,2.156309749,1.164975755,2.613806218,2.475598667,1.325,0.96267879
513,12-MoS-Au-1,1.18971563,-2.169801875,1.96,4.333333333,9.270666667,1.628333333,2.44,3,9.693,9.693000001,81.36676644,3.680062517,8.683012333,1.2,3.222614215,0.708650439,2.006336357,4.349679,0.441666667,0.96267879
514,12-MoS-Au-1,1.098102,-2.703619885,1.3692,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,5.242235212,6.492272,1.2,3.247124237,7.446262773,2.870414608,2.492272,1.325,0.96267879
515,12-MoS-Au-1,1.12786825,-2.663776792,2.1372,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,5.371001678,6.476047333,1.2,-2.165707855,6.84641257,2.633670412,2.476047333,1.325,0.96267879
516,12-MoS-Au-1,-0.47540495,-2.561004682,1.5901,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.590094256,10.856467,1.2,4.258863678,4.340074191,5.389910195,0.856467,0.239,0.96267879
517,12-MoS-Au-1,1.01033513,-2.709036659,1.3737,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,3.445216499,6.511686,1.2,0.132916354,1.942594203,2.874792354,2.511686,1.325,0.96267879
518,12-MoS-Au-1,1.00067906,-2.663447147,1.3704,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,4.950185107,6.47868,1.2,-1.614679384,4.594724139,2.879160014,2.47868,1.325,0.96267879
519,12-MoS-Au-1,2.66877109,-2.71141178,2.1853,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,4.880014308,6.488048333,1.2,8.080506947,0.206295913,2.664114935,2.488048333,1.325,0.96267879
520,12-MoS-Au-1,1.07893545,-2.728000668,2.190966667,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,3.993509835,6.469582,1.2,-0.642162682,4.080920772,2.677589324,2.469582,1.325,0.96267879
521,12-MoS-Au-1,1.05917419,-2.731186938,2.106766667,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,3.096848292,6.475598667,1.2,2.157401717,1.159548251,2.610440624,2.475598667,1.325,0.96267879
522,12-MoS-Au-1,1.1274714,-2.663776792,2.140366667,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,5.336735312,6.476047333,1.2,-2.168353836,6.853328258,2.638241999,2.476047333,1.325,0.96267879
523,12-MoS-Au-2,0.82956686,-2.686799435,1.3709,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,4.940468735,6.465885,1.2,6.500296289,1.769789267,2.878466997,2.465885,1.325,0.96267879
524,12-MoS-Au-2,-0.30403559,-2.765819103,1.5854,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.58531784,11.090173,1.2,1.606453075,2.798540878,4.892575355,1.090173,0.239,0.96267879
525,12-MoS-Au-2,0.8895359,-2.682538457,2.130133333,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,3.357517902,6.419505,1.2,5.420420172,6.781088092,2.631074756,2.419505,1.325,0.96267879
526,12-MoS-Au-2,0.99671283,-2.147244599,1.919866667,4.333333333,9.270666667,1.628333333,2.44,3,9.693,9.693000001,81.36676644,4.343435506,8.679792,1.2,-1.674100765,3.495072047,1.922420179,4.346458667,0.441666667,0.96267879
527,12-MoS-Au-2,1.06799051,-2.144936658,1.8964,4.333333333,9.270666667,1.628333333,2.44,3,9.693,9.693000001,81.36676644,2.936463614,8.665973333,1.2,3.95773997,5.417857447,1.919807928,4.33264,0.441666667,0.96267879
528,12-MoS-Au-2,-0.64493261,-2.765819103,1.5914,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.591351221,11.090173,1.2,2.656461163,2.185097508,5.396598294,1.090173,0.239,0.96267879
529,12-MoS-Au-2,1.03440957,-2.165296723,1.9261,4.333333333,9.270666667,1.628333333,2.44,3,9.693,9.693000001,81.36676644,5.039360815,8.662239667,1.2,6.507432917,0.690910393,1.937863982,4.328906333,0.441666667,0.96267879
530,12-MoS-Au-2,-0.63274554,-2.765819103,1.5888,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.588782861,11.090173,1.2,1.594638253,3.590570795,5.310783782,1.090173,0.239,0.96267879
531,12-MoS-Au-2,-0.64234313,-2.765819103,1.5904,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.590396952,11.090173,1.2,2.227712617,4.102620824,5.364454863,1.090173,0.239,0.96267879
532,12-MoS-Au-2,1.02044132,-2.686799435,1.3704,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,4.90297726,6.465885,1.2,6.462695664,1.855607295,2.874112136,2.465885,1.325,0.96267879
533,12-MoS-Au-2,0.99967385,-2.689525996,1.3701,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,3.827348396,6.425659,1.2,-1.624271098,4.669211053,2.879194002,2.425659,1.325,0.96267879
534,12-MoS-Au-2,0.99843498,-2.683397983,1.3702,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,3.762203706,6.454475,1.2,4.855112311,4.67005463,2.881034716,2.454475,1.325,0.96267879
535,12-MoS-Au-2,1.02299637,-2.685219282,1.3693,4,10.36,2.07,2.58,1,9.693,9.693000001,81.36676644,4.950699339,6.398011,1.2,3.223830103,7.465588837,2.870055321,2.398011,1.325,0.96267879
536,12-MoS-Au-2,0.91901578,-2.682538457,2.161733333,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,4.790386311,6.419505,1.2,4.863281984,5.842876044,2.659505119,2.419505,1.325,0.96267879
537,12-MoS-Au-2,0.88939177,-2.686574471,2.109566667,4,10.36,2.07,2.58,3,9.693,9.693000001,81.36676644,3.133750468,6.448673,1.2,6.941298838,4.07397153,2.61416886,2.448673,1.325,0.96267879
538,12-MoS-Au-2,-0.64538614,-2.765819103,1.5904,10,9.225,2.309,2.54,1,9.693,9.693000001,81.36676644,1.590342764,11.090173,1.2,0.594742403,2.080621691,5.386700783,1.090173,0.239,0.96267879
539,15-MoS-Au-1,-0.46148545,-2.545553099,1.5882,10,9.225,2.309,2.54,1,9.7218,9.7218,81.85100127,1.588171416,10.834356,1.5,2.577179574,4.130522771,5.292096939,0.834356,0.239,0.96276963
540,15-MoS-Au-1,-0.47205788,-2.545553099,1.5898,10,9.225,2.309,2.54,1,9.7218,9.7218,81.85100127,1.589782788,10.834356,1.5,4.37984747,4.310014016,5.389934817,0.834356,0.239,0.96276963
541,15-MoS-Au-1,-0.46767257,-2.545553099,1.5898,10,9.225,2.309,2.54,1,9.7218,9.7218,81.85100127,1.58974141,10.834356,1.5,4.128272833,4.2209719,5.346255409,0.834356,0.239,0.96276963
542,15-MoS-Au-1,1.19778215,-2.168434476,1.9309,4.333333333,9.270666667,1.628333333,2.44,3,9.7218,9.7218,81.85100127,5.097669868,8.672976333,1.5,-4.267087901,8.075944429,1.921494815,4.339643,0.441666667,0.96276963
543,15-MoS-Au-1,1.06346232,-2.733704823,2.108166667,4,10.36,2.07,2.58,3,9.7218,9.7218,81.85100127,3.059739821,6.485384,1.5,2.14683574,1.175695383,2.605334517,2.485384,1.325,0.96276963
